273716,120037288,-5,-2,-1,20,-22,5,1,-5,0,0,0,0,-7,-120,40,1431,0,-53,16,432,1594,245,614,3,-52,14,-250,192,1320,14,-58,34,0,785,871,823,936,1,0,0,1,1,-0.2012436760843422,-0.31634233174266596,3.408740037576101,16,-29,4,0,-53,16,43.2,-3,-1,2,785,871,823,936
273718,120037789,-9,-5,0,20,-22,5,9,-12,1,0,0,0,-7,-120,40,1431,0,-53,16,432,1594,245,614,5,-50,15,-250,192,1320,36,-70,39,0,765,879,810,961,1,0,0,1,1,-0.20127070498856275,-0.316744497559602,3.408512846892756,20,-39,6,0,-53,16,43.2,-5,-3,1,765,879,810,961
273720,120038290,-11,-4,0,20,-22,5,7,-12,2,0,0,0,-7,-120,40,1431,0,-53,16,432,1594,245,614,6,-51,14,-293,182,1315,21,-67,21,0,775,880,801,958,1,0,0,1,1,-0.20128685115784767,-0.31715697519379515,3.408292795782628,16,-38,7,0,-53,16,43.2,-6,-2,2,775,880,801,958
273722,120038792,-20,0,0,20,-22,5,-8,-7,3,0,0,0,-7,-120,40,1431,-1,-53,16,432,1594,245,614,10,-53,14,-293,182,1315,2,-54,1,0,832,903,773,906,1,0,0,1,1,-0.20126923028815646,-0.31758744947380724,3.4080685962980977,-8,-29,8,-1,-53,16,43.2,-11,0,2,832,903,773,906
273724,120039295,-23,5,1,20,-22,5,-23,2,3,0,0,0,-7,-120,40,1431,-1,-53,16,432,1594,245,614,12,-56,13,-323,182,1312,-10,-42,-13,0,891,903,767,852,1,0,0,1,1,-0.20123301760662543,-0.3180463490809785,3.4078474482478853,-26,-15,9,-1,-53,16,43.2,-13,3,3,891,903,767,852
273726,120039794,-24,10,3,20,-22,5,-26,14,4,0,0,0,-7,-120,40,1431,-1,-53,16,432,1594,245,614,12,-59,11,-323,182,1312,2,-45,1,0,928,878,784,823,1,0,0,1,1,-0.20119328961465308,-0.31853068825085806,3.4076405159369694,-30,2,12,-1,-53,16,43.2,-13,6,5,928,878,784,823
273728,120040280,-18,8,4,20,-22,5,-15,17,6,0,0,0,-7,-120,40,1431,-1,-53,16,432,1594,245,614,9,-58,11,-371,182,1311,16,-56,24,0,909,844,809,851,1,0,0,1,1,-0.20117958182123136,-0.31899410050583227,3.4074407340470563,-13,3,15,-1,-53,16,43.2,-10,5,5,909,844,809,851
273730,120040781,-12,5,5,20,-22,5,0,17,4,0,0,0,-7,-120,40,1431,-1,-53,16,432,1594,245,614,6,-56,13,-371,182,1311,20,-66,37,0,867,818,840,888,1,0,0,1,1,-0.20119629817837345,-0.3194511831500104,3.4072203808737322,8,0,14,-1,-53,16,43.2,-7,3,3,867,818,840,888
273732,120041282,-9,0,4,20,-22,5,12,9,0,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,3,-53,16,-371,182,1311,18,-67,31,0,812,821,850,929,1,0,0,1,1,-0.2012461337040328,-0.31987731039430073,3.406978420881372,23,-13,9,-2,-53,16,43.2,-5,0,0,812,821,850,929
273734,120041783,-15,1,2,20,-22,5,8,1,-2,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,6,-54,17,-408,174,1316,8,-59,10,0,809,855,832,916,1,0,0,1,1,-0.20127327217191385,-0.3203102517076471,3.4067255476659652,13,-20,5,-2,-53,16,43.2,-8,1,-1,809,855,832,916
273736,120042284,-17,6,1,19,-22,5,3,2,-3,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,8,-57,17,-408,174,1316,-5,-56,-4,0,827,861,834,890,1,0,0,1,1,-0.20128478548191378,-0.3207688933771451,3.4064671072815775,5,-14,3,-2,-53,16,43.2,-10,4,-1,827,861,834,890
273738,120042785,-22,7,0,19,-22,5,-7,6,-3,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,10,-57,16,-426,179,1326,8,-38,1,0,860,880,817,854,1,0,0,1,1,-0.20127608371509448,-0.32122928462791334,3.4062176598157996,-10,-9,2,-2,-53,16,43.2,-12,4,0,860,880,817,854
273740,120043286,-31,7,0,19,-22,5,-21,8,-3,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,15,-57,17,-426,179,1326,26,-48,24,0,897,914,784,815,1,0,0,1,1,-0.20122662976801828,-0.3216879405904955,3.405959168616734,-33,-7,2,-2,-53,16,43.2,-17,4,-1,897,914,784,815
273742,120043787,-33,7,0,19,-22,5,-29,10,-2,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,16,-57,16,-458,192,1342,30,-59,35,0,919,924,772,796,1,0,0,1,1,-0.20116568810681024,-0.3221483579963352,3.4057096984280157,-43,-5,3,-2,-53,16,43.2,-18,4,0,919,924,772,796
273744,120044289,-42,4,0,19,-22,5,-42,5,-1,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,21,-55,16,-458,192,1342,27,-70,30,0,942,973,720,776,1,0,0,1,1,-0.20105975014220018,-0.3225925491614036,3.405463432717753,-65,-13,4,-2,-53,16,43.2,-23,2,0,942,973,720,776
273746,120044790,-41,1,0,19,-22,5,-46,0,-1,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,20,-54,17,-489,189,1368,11,-60,15,0,934,992,701,784,1,0,0,1,1,-0.20096515055676292,-0.32302556449373376,3.405210471584735,-68,-21,4,-2,-53,16,43.2,-22,1,-1,934,992,701,784
273748,120045291,-34,6,-1,19,-22,5,-37,1,-3,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,16,-56,19,-489,189,1368,-19,-62,4,0,913,961,743,793,1,0,0,1,1,-0.20091255178653672,-0.32347224060055857,3.4049357464013794,-52,-15,1,-2,-53,16,43.2,-18,3,-3,913,961,743,793
273750,120045792,-22,8,-2,19,-22,5,-12,4,-4,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,10,-57,18,-497,188,1398,-10,-48,1,0,860,895,814,841,1,0,0,1,1,-0.20091025755650083,-0.3239292299324778,3.4046681776440666,-15,-10,-1,-2,-53,16,43.2,-12,4,-2,860,895,814,841
273752,120046293,-12,10,-2,19,-22,5,17,9,-1,0,0,0,-7,-120,40,1431,-2,-53,16,432,1594,245,614,4,-59,16,-497,188,1398,3,-47,13,0,811,814,886,898,1,0,0,1,1,-0.20095597858708764,-0.3244068335732485,3.404414939946414,24,-3,2,-2,-53,16,43.2,-6,6,0,811,814,886,898
273754,120046779,-14,5,-1,19,-22,5,32,5,0,0,0,0,-7,-122,40,1431,-2,-53,16,432,1594,245,614,5,-56,14,-497,188,1398,31,-51,29,0,782,803,885,940,1,0,0,1,1,-0.20098466240049775,-0.3248485811831398,3.404192128283063,37,-12,4,-2,-53,16,43.2,-7,3,2,782,803,885,940
273756,120047280,-15,4,0,19,-22,5,32,3,1,0,0,0,-7,-122,40,1431,-2,-53,16,432,1594,245,614,6,-56,16,-492,201,1421,24,-60,29,0,780,808,877,944,1,0,0,1,1,-0.2010113798083546,-0.3253004670195363,3.4039443109626575,36,-15,6,-2,-53,16,43.2,-8,3,0,780,808,877,944
273758,120047781,-28,9,-1,19,-22,5,14,2,0,0,0,0,-7,-122,40,1431,-2,-53,16,432,1594,245,614,13,-58,18,-492,201,1421,32,-73,18,0,832,854,839,884,1,0,0,1,1,-0.20098397184400066,-0.32576600595444416,3.403674699881024,5,-11,4,-2,-53,16,43.2,-15,5,-2,832,854,839,884
273760,120048282,-34,11,-1,19,-22,5,-6,6,0,0,0,0,-7,-122,40,1431,-2,-53,16,431,1594,245,614,16,-59,17,-471,220,1434,7,-73,3,0,884,889,805,831,1,0,0,1,1,-0.2009281485752496,-0.3262418719044515,3.4034122756794796,-21,-5,4,-2,-53,16,43.1,-18,6,-1,884,889,805,831
