109716,79044827,-1,0,-3,-16,7,3,4,6,2,0,0,0,79,13,-34,1381,38,5,-13,381,1601,240,599,39,5,-13,-109,81,886,38,-20,-13,0,820,767,770,728,1,0,0,1,1,0.14715542678811827,0.22656414916052864,4.260917368258543,-13,13,2,38,5,-13,38.1,-1,0,0,820,767,770,728
109718,79045316,-5,0,-2,-16,7,3,0,4,3,0,0,0,79,13,-34,1381,38,5,-13,381,1601,240,599,41,5,-13,-107,77,907,31,-23,-62,0,830,779,750,724,1,0,0,1,1,0.14748148909346923,0.22662266434945405,4.261023557438004,-21,11,4,38,5,-13,38.1,-3,0,0,830,779,750,724
109720,79045817,-7,-5,-2,-16,7,3,0,-5,1,0,0,0,79,13,-34,1381,37,5,-13,381,1601,240,599,42,8,-11,-107,77,907,27,3,-77,0,810,812,724,739,1,0,0,1,1,0.1478291733673556,0.22670602224207767,4.261110616035025,-23,-3,2,37,5,-13,38.1,-5,-3,-2,810,812,724,739
109722,79046318,-9,-4,-3,-16,7,3,-3,-9,-1,0,0,0,79,13,-34,1381,37,5,-13,381,1601,240,599,42,7,-9,-104,87,932,36,23,-42,0,807,831,717,729,1,0,0,1,1,0.14818055099173788,0.2267781794400787,4.261181220354101,-28,-6,-1,37,5,-13,38.1,-5,-2,-4,807,831,717,729
109724,79046818,-9,-2,-4,-16,7,3,-6,-6,-1,0,0,0,79,13,-34,1381,37,5,-13,381,1601,240,599,42,6,-10,-104,87,932,46,31,18,0,817,832,720,715,1,0,0,1,1,0.14852893842259546,0.2268428775295305,4.2612618418501675,-31,-1,-2,37,5,-13,38.1,-5,-1,-3,817,832,720,715
109726,79047319,-10,6,-3,-16,7,3,-8,7,0,0,0,0,79,13,-34,1381,36,5,-13,381,1601,240,599,42,2,-14,-121,100,958,50,14,53,0,865,792,749,679,1,0,0,1,1,0.14886884281196183,0.2268783308166966,4.261383426236487,-34,20,0,36,5,-13,38.1,-6,3,1,865,792,749,679
109728,79047820,-16,7,-1,-16,7,3,-14,15,4,0,0,0,79,13,-34,1381,36,5,-13,381,1601,240,599,45,1,-16,-121,100,958,57,-6,37,0,907,788,735,654,1,0,0,1,1,0.14923068612770735,0.22690778070200443,4.261524081357256,-46,29,6,36,5,-13,38.1,-9,4,3,907,788,735,654
109730,79048321,-18,3,0,-16,7,3,-15,15,4,0,0,0,79,13,-34,1381,36,5,-13,381,1601,240,599,46,3,-14,-130,96,986,53,-17,-12,0,908,797,721,658,1,0,0,1,1,0.14960586474313906,0.22695196768565257,4.261644303135418,-49,25,7,36,5,-13,38.1,-10,2,1,908,797,721,658
109732,79048822,-11,1,0,-16,7,3,-6,9,2,0,0,0,79,13,-34,1381,35,5,-13,381,1601,240,599,41,4,-11,-130,96,986,31,-17,-64,0,864,789,740,692,1,0,0,1,1,0.1499436126791321,0.2270009209224987,4.261736549627795,-33,17,5,35,5,-13,38.1,-6,1,-2,864,789,740,692
109734,79049323,-6,0,-2,-16,7,3,3,2,-1,0,0,0,78,11,-34,1381,35,5,-13,381,1601,240,599,39,5,-9,-130,96,986,22,7,-74,0,820,787,757,719,1,0,0,1,1,0.15026816795382222,0.22705593050299377,4.261809690970939,-19,9,0,35,5,-13,38.1,-4,0,-4,820,787,757,719
109736,79049824,-13,-1,-4,-16,7,3,2,-2,-4,0,0,0,78,11,-34,1381,35,5,-13,381,1601,240,599,42,5,-7,-118,83,1016,37,25,-30,0,813,817,745,709,1,0,0,1,1,0.15062295156309177,0.2271083409380844,4.261865067542788,-27,4,-5,35,5,-13,38.1,-7,0,-6,813,817,745,709
109738,79050324,-14,2,-6,-16,7,3,3,-1,-6,0,0,0,78,11,-34,1381,34,5,-13,381,1575,240,599,42,4,-7,-118,83,1016,48,27,34,0,816,817,756,696,1,0,0,1,1,0.1509767254838166,0.22715203844623644,4.261921662369095,-27,8,-9,34,5,-13,38.1,-8,1,-6,816,817,756,696
109740,79050825,-13,1,-6,-16,7,3,5,0,-4,0,0,0,78,11,-34,1381,34,5,-13,381,1575,412,599,41,4,-9,-93,56,1046,55,16,60,0,810,811,759,704,1,0,0,1,1,0.15131846692955095,0.22719847868483423,4.261996099779285,-24,8,-7,34,5,-13,38.1,-7,1,-4,810,811,759,704
109742,79051326,-11,2,-6,-16,7,3,5,1,-1,0,0,0,78,11,-34,1381,34,5,-13,381,1575,412,599,40,4,-11,-93,56,1046,43,-3,30,0,819,797,761,708,1,0,0,1,1,0.1516474667347586,0.22724758499395728,4.262088265784615,-22,10,-4,34,5,-13,38.1,-6,1,-2,819,797,761,708
109744,79051815,-11,0,-5,-16,7,3,6,0,0,0,0,0,78,11,-34,1381,34,5,-13,381,1575,412,599,40,4,-12,-51,26,1074,33,-17,-29,0,818,791,755,720,1,0,0,1,1,0.15196663416316092,0.22729683523013489,4.26218686845624,-21,7,-2,34,5,-13,38.1,-6,1,-1,818,791,755,720
109746,79052316,-13,0,-5,-16,7,3,6,0,0,0,0,0,78,11,-34,1381,33,5,-13,381,1575,412,599,41,4,-10,-51,26,1074,23,-17,-75,0,820,801,748,715,1,0,0,1,1,0.15230637571267766,0.2273446738867098,4.262270132280324,-23,7,-2,33,5,-13,38.1,-8,1,-3,820,801,748,715
109748,79052817,-14,-2,-6,-16,7,3,5,-5,-3,0,0,0,78,11,-34,1381,33,5,-13,381,1575,412,599,41,6,-6,-17,10,1097,34,4,-67,0,802,823,742,717,1,0,0,1,1,0.1526547305130781,0.22740450648853416,4.2623151676983255,-25,0,-6,33,5,-13,38.1,-8,-1,-7,802,823,742,717
109750,79053318,-12,-2,-8,-16,7,3,6,-6,-5,0,0,0,78,11,-34,1381,33,5,-13,381,1575,412,599,40,6,-6,-17,10,1097,42,23,-14,0,789,827,752,717,1,0,0,1,1,0.15299434315115687,0.22746435398780349,4.262360182880403,-22,-1,-10,33,5,-13,38.1,-7,-1,-7,789,827,752,717
109752,79053819,-14,0,-8,-16,7,3,2,-3,-3,0,0,0,78,11,-34,1381,33,4,-13,381,1575,412,599,41,5,-9,-6,-5,1118,56,23,41,0,809,825,748,702,1,0,0,1,1,0.15333639097462737,0.22751958196426042,4.2624331584752415,-28,4,-8,33,4,-13,38.1,-8,-1,-4,809,825,748,702
109754,79054319,-16,1,-7,-16,7,3,0,0,1,0,0,0,78,11,-34,1381,33,4,-13,381,1575,412,599,42,4,-13,-6,-5,1118,63,14,54,0,835,816,736,697,1,0,0,1,1,0.15367818597350838,0.22757144417974898,4.262542748856482,-32,8,-3,33,4,-13,38.1,-9,0,0,835,816,736,697
109756,79054820,-13,0,-4,-16,7,3,1,-2,5,0,0,0,78,11,-34,1381,33,4,-13,381,1575,412,599,40,5,-14,17,-30,1140,46,-6,13,0,832,805,726,721,1,0,0,1,1,0.15400148254947113,0.2276334267953404,4.262660034991678,-28,5,4,33,4,-13,38.1,-7,-1,1,832,805,726,721
109758,79055323,-13,0,-3,-16,7,3,0,-1,5,0,0,0,78,11,-34,1381,33,4,-13,381,1575,412,599,40,5,-13,17,-30,1140,30,-15,-49,0,838,801,723,722,1,0,0,1,1,0.1543280769288981,0.22769434461824806,4.2627688657852225,-29,6,5,33,4,-13,38.1,-7,-1,0,838,801,723,722
109760,79055822,-11,-2,-2,-16,7,3,3,0,5,0,0,0,78,11,-34,1381,33,4,-13,381,1575,412,599,39,6,-13,48,-48,1162,14,-10,-85,0,828,793,732,732,1,0,0,1,1,0.1546436725906355,0.22776341641538095,4.262875436065046,-24,5,6,33,4,-13,38.1,-6,-2,0,828,793,732,732
109762,79056323,-13,0,-1,-16,7,3,6,2,5,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,40,4,-15,48,-48,1162,29,3,-67,0,838,781,739,726,1,0,0,1,1,0.15496464513605596,0.2278182196215828,4.263002919825141,-23,9,7,32,4,-13,38.1,-8,0,2,838,781,739,726
109764,79056824,-14,4,0,-16,7,3,4,6,6,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,40,2,-16,54,-58,1185,43,9,-4,0,860,768,743,714,1,0,0,1,1,0.15528298645440305,0.22785713728363138,4.2631420317747075,-26,17,9,32,4,-13,38.1,-8,2,3,860,768,743,714
109766,79057325,-12,3,0,-16,7,3,4,7,6,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,39,3,-15,54,-58,1185,58,19,51,0,857,765,744,718,1,0,0,1,1,0.15559489750892685,0.22790338032317098,4.263270873832376,-24,17,9,32,4,-13,38.1,-7,1,2,857,765,744,718
109768,79057814,-11,1,1,-16,7,3,6,7,4,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,39,3,-14,60,-74,1212,52,17,57,0,850,765,747,722,1,0,0,1,1,0.1559012908215816,0.22794722782257204,4.263387962050549,-21,15,8,32,4,-13,38.1,-7,1,1,850,765,747,722
109770,79058315,-11,1,0,-16,7,3,5,7,1,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,38,4,-12,60,-74,1212,33,3,12,0,843,773,751,717,1,0,0,1,1,0.15621077958928278,0.22799810395376638,4.26348878004512,-22,15,4,32,4,-13,38.1,-6,0,-1,843,773,751,717
109772,79058816,-12,2,-1,-16,8,3,4,5,-2,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,39,3,-9,85,-95,1240,19,-12,-47,0,835,786,759,705,1,0,0,1,1,0.15653470894190052,0.2280362847000999,4.263564381741329,-24,15,0,32,4,-13,38.1,-7,1,-4,835,786,759,705
109774,79059317,-11,-1,-3,-16,8,3,7,0,-5,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,38,5,-8,85,-95,1240,19,-7,-78,0,807,802,759,716,1,0,0,1,1,0.1568525316150833,0.2280903962652972,4.263628300927367,-20,7,-5,32,4,-13,38.1,-6,-1,-5,807,802,759,716
109776,79059817,-8,-3,-4,-17,7,3,9,-3,-7,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,37,6,-8,98,-106,1262,26,1,-52,0,782,809,762,731,1,0,0,1,1,0.1571613101251576,0.22815303808309279,4.263690674041511,-16,1,-8,32,4,-13,38.1,-5,-2,-5,782,809,762,731
109778,79060318,-5,-3,-6,-17,7,3,13,-8,-8,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,35,6,-6,98,-106,1262,47,13,12,0,760,810,770,744,1,0,0,1,1,0.15745722979633298,0.22821308070926635,4.263735422390215,-9,-4,-11,32,4,-13,38.1,-3,-2,-7,760,810,770,744
109780,79060819,-4,-2,-8,-17,7,3,19,-9,-8,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,34,5,-6,102,-118,1272,60,20,57,0,744,803,784,753,1,0,0,1,1,0.1577440879576132,0.2282645003163768,4.263781563858538,-2,-4,-13,32,4,-13,38.1,-2,-1,-7,744,803,784,753
109782,79061320,-1,-3,-9,-17,7,3,25,-11,-7,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,33,6,-6,102,-118,1272,52,17,51,0,727,796,794,768,1,0,0,1,1,0.15802252219627916,0.22832456757310188,4.263826278513154,7,-7,-13,32,4,-13,38.1,-1,-2,-7,727,796,794,768
109784,79061823,0,-2,-9,-17,7,3,25,-8,-4,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,32,5,-9,127,-137,1272,27,4,-3,0,734,782,797,771,1,0,0,1,1,0.15828692369034508,0.22838036870705064,4.263899277339112,8,-3,-10,32,4,-13,38.1,0,-1,-4,734,782,797,771
109786,79062324,-1,1,-8,-17,7,3,19,0,0,0,0,0,78,11,-34,1381,32,4,-13,381,1575,412,599,33,3,-12,127,-137,1272,8,-10,-56,0,777,762,796,749,1,0,0,1,1,0.15855235482485322,0.2284228402746577,4.264001400294517,1,8,-5,32,4,-13,38.1,-1,1,-1,777,762,796,749
109788,79062823,-8,2,-7,-17,7,3,8,6,2,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,37,3,-11,149,-153,1270,20,-14,-70,0,823,772,777,713,1,0,0,1,1,0.15885356124822206,0.228463794265748,4.264094274621816,-17,15,-2,32,4,-13,38.1,-5,1,-2,823,772,777,713
109790,79063324,-13,0,-7,-17,7,3,-2,6,0,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,39,4,-7,149,-153,1270,38,-8,-35,0,839,808,749,688,1,0,0,1,1,0.1591818154604887,0.2285080310345715,4.264150629712946,-32,13,-4,32,4,-13,38.1,-7,0,-6,839,808,749,688
109792,79063824,-10,-1,-9,-17,7,3,-5,4,-4,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,37,5,-4,146,-160,1273,56,11,19,0,824,823,753,684,1,0,0,1,1,0.1594982964563916,0.22855665448610699,4.264178898099947,-32,10,-10,32,4,-13,38.1,-5,-1,-9,824,823,753,684
109794,79064313,-9,-2,-11,-17,7,3,-7,0,-5,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,37,5,-6,146,-160,1273,60,25,43,0,812,839,747,687,1,0,0,1,1,0.15980389598103728,0.22860693273401506,4.264223831747355,-33,5,-13,32,4,-13,38.1,-5,-1,-7,812,839,747,687
109796,79064814,-10,3,-10,-17,7,3,-8,4,-1,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,38,2,-10,150,-169,1281,52,15,23,0,841,819,752,672,1,0,0,1,1,0.16011673340147062,0.2286381390672483,4.264309597415234,-35,14,-8,32,4,-13,38.1,-6,2,-3,841,819,752,672
109798,79065316,-11,5,-7,-17,7,3,-11,5,3,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,38,1,-14,150,-169,1281,29,-1,-26,0,866,807,738,674,1,0,0,1,1,0.16042181808814376,0.22866638311535104,4.264432482622889,-39,17,-1,32,4,-13,38.1,-6,3,1,866,807,738,674
109800,79065816,-9,0,-4,-17,7,3,-7,6,8,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,37,4,-16,165,-185,1292,10,-9,-66,0,860,791,728,705,1,0,0,1,1,0.16071392038660495,0.22872318532616484,4.264568258077951,-33,13,7,32,4,-13,38.1,-5,0,3,860,791,728,705
109802,79066316,-4,0,-1,-17,7,3,2,8,11,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,34,4,-17,165,-185,1292,14,-11,-63,0,847,756,747,734,1,0,0,1,1,0.16097783255001388,0.22878142144613908,4.264712864083029,-19,15,13,32,4,-13,38.1,-2,0,4,847,756,747,734
109804,79066817,-8,1,0,-17,7,3,5,5,10,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,36,3,-15,165,-185,1292,37,-8,-24,0,848,757,742,736,1,0,0,1,1,0.1612634505010622,0.22882837520940721,4.264841462613531,-20,13,13,32,4,-13,38.1,-4,1,2,848,757,742,736
109806,79067318,-9,2,0,-17,7,3,5,1,7,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,37,3,-14,162,-193,1303,56,9,21,0,843,767,738,736,1,0,0,1,1,0.16155982003987754,0.2288739592895269,4.264961187040016,-21,10,10,32,4,-13,38.1,-5,1,1,843,767,738,736
109808,79067819,-7,1,0,-17,7,3,3,0,4,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,36,3,-13,162,-193,1303,58,22,39,0,834,776,741,733,1,0,0,1,1,0.16184945370615453,0.22891816785714045,4.265072038284564,-21,8,7,32,4,-13,38.1,-4,1,0,834,776,741,733
109810,79068320,-6,-1,0,-17,7,3,1,0,1,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,35,5,-12,152,-194,1318,44,27,16,0,822,791,738,733,1,0,0,1,1,0.16213300829242488,0.22897825410386538,4.2651711185960925,-22,6,4,32,4,-13,38.1,-3,-1,-1,822,791,738,733
109812,79068823,-8,3,-1,-17,8,3,-1,3,0,0,0,0,76,11,-34,1381,32,4,-13,381,1575,412,599,36,2,-11,152,-194,1318,23,6,-25,0,841,791,749,703,1,0,0,1,1,0.162427501197435,0.22901119859981603,4.265266055161542,-26,14,2,32,4,-13,38.1,-4,2,-2,841,791,749,703
109814,79069322,-7,2,-1,-17,8,3,1,3,-1,0,0,0,65,11,-34,1381,32,4,-13,381,1575,412,599,36,3,-12,156,-205,1332,7,-17,-57,0,833,786,755,711,1,0,0,1,1,0.16271797569230534,0.22905391295210506,4.265367603561706,-23,13,1,32,4,-13,38.1,-4,1,-1,833,786,755,711
109816,79069822,-7,-1,0,-17,8,3,6,-1,1,0,0,0,65,11,-34,1381,31,4,-13,381,1575,412,599,35,5,-15,156,-205,1332,19,-19,-51,0,815,786,743,739,1,0,0,1,1,0.16299493814140276,0.22911821123321138,4.265492961879161,-18,6,4,31,4,-13,38.1,-4,-1,2,815,786,743,739
109818,79070312,-3,-2,0,-17,8,3,13,-5,2,0,0,0,65,11,-34,1381,31,4,-13,381,1575,412,599,33,5,-15,156,-216,1344,35,-4,-14,0,793,772,750,770,1,0,0,1,1,0.1632492528733899,0.22918125393947028,4.2656157984136955,-7,1,5,31,4,-13,38.1,-2,-1,2,793,772,750,770
