101716,77045147,-6,0,2,-24,6,2,1,-3,0,0,0,0,-75,-47,-38,1452,-30,-18,-15,452,1619,437,630,-27,-19,-17,-609,282,1106,-38,-29,-34,0,946,917,835,842,1,0,0,1,1,0.09036992411771726,0.15231205818187826,4.534114832355721,-29,3,4,-30,-18,-15,45.2,-3,1,2,946,917,835,842
101718,77045648,-6,0,3,-24,6,2,1,-8,0,0,0,0,-75,-47,-38,1452,-30,-18,-15,452,1619,437,630,-27,-18,-17,-609,282,1106,-53,-30,-30,0,938,925,823,854,1,0,0,1,1,0.09010895737031673,0.15216868151396792,4.534278942283017,-29,-2,5,-30,-18,-15,45.2,-3,0,2,938,925,823,854
101720,77046149,-4,1,3,-24,6,2,3,-8,0,0,0,0,-75,-46,-38,1452,-30,-18,-15,452,1619,437,630,-28,-19,-17,-609,282,1106,-45,-22,-15,0,935,913,835,856,1,0,0,1,1,0.08983915737040261,0.15201655226740365,4.53444380313574,-25,-1,5,-30,-18,-15,45.2,-2,1,2,935,913,835,856
101722,77046650,-5,0,3,-24,6,2,3,-11,0,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1619,437,630,-28,-19,-17,-607,273,1107,-18,-11,-6,0,928,924,825,862,1,0,0,1,1,0.08956938903191464,0.15186437906296008,4.534608618619302,-26,-5,5,-31,-18,-15,45.2,-3,1,2,928,924,825,862
101724,77047150,0,0,3,-24,6,2,11,-10,1,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1619,437,630,-31,-18,-18,-607,273,1107,-12,-7,-10,0,909,899,845,885,1,0,0,1,1,0.08927280005283621,0.15172193148923974,4.534781061743038,-13,-4,6,-31,-18,-15,45.2,0,0,3,909,899,845,885
101726,77047651,2,0,4,-24,6,2,16,-7,2,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1572,437,630,-32,-19,-19,-612,262,1116,-23,-17,-23,0,909,876,861,893,1,0,0,1,1,0.08896545781727701,0.1515712141674023,4.534963398260199,-6,-1,8,-31,-18,-15,45.2,1,1,4,909,876,861,893
101728,77048141,-1,0,5,-24,6,2,13,-5,3,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1572,110,630,-30,-18,-20,-612,262,1116,-38,-22,-29,0,926,882,847,884,1,0,0,1,1,0.08868081508641718,0.15143303191485594,4.535149535925339,-12,1,10,-31,-18,-15,45.2,-1,0,5,926,882,847,884
101730,77048641,-4,0,6,-24,6,2,8,-3,3,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1572,110,630,-28,-19,-19,-625,241,1129,-45,-30,-19,0,943,890,840,867,1,0,0,1,1,0.08840905879790721,0.15128251535102938,4.53533141577724,-20,3,11,-31,-18,-15,45.2,-3,1,4,943,890,840,867
101732,77049142,-3,4,5,-24,6,2,5,1,0,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1572,110,630,-29,-21,-16,-625,241,1129,-39,-25,-6,0,956,883,856,843,1,0,0,1,1,0.08813179666449467,0.15111191794774423,4.5354887375705255,-22,11,7,-31,-18,-15,45.2,-2,3,1,956,883,856,843
101734,77049643,-3,6,4,-24,6,2,2,5,-2,0,0,0,-75,-46,-38,1452,-31,-18,-15,452,1572,110,630,-29,-22,-14,-627,224,1136,-18,-18,-2,0,965,887,867,821,1,0,0,1,1,0.08785710290963439,0.15093103259250595,4.535629162395619,-25,17,4,-31,-18,-15,45.2,-2,4,-1,965,887,867,821
